# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T23:42:11Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; summary reference (match_rate_per_food.tsv) = skeletal_muscle_with_non_protein_metabolite_pools_and_blood; comparison baseline (the difference_pp_ columns) = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 dc32c3899d5f0e94b959078229918a31ba0b916cf102f4e4afa73484433c83e8
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 117997e6b1b2a0c203f836446d48add4054dce7e7bc4182ff2d114475a7c586f
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 72b632ff1fece7b2572df3e7d72461adb2a4c04d42b17026b0ea61535330f754
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 5402bda41426d17f189ea99d5091f763b37ad99fd6528a65f7f08a1d7065f27f
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.reference.blood = outputs/blood/standard/_calculated_amino_acid_standard.tsv sha256 de970880e11d08ce8878eccce2cfb07e165a0eb7f9b01720f196542b7469daab
# input.reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = outputs/composite/_calculated_amino_acid_standard_composite.tsv sha256 85a2b165e9a85a46b868b603eeae6f30c8a5b2ccd61683fdfa9553abf1579997
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# reference.blood = blood: plasma + erythrocytes at the base split (haemoglobin share as measured), reference male | outputs/blood/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 5.41114, I 2.34354, L 11.308, K 8.29135, M 1.63704, F 6.03455, T 5.04357, W 1.91394, V 8.187
# reference.skeletal_muscle_with_non_protein_metabolite_pools_and_blood = skeletal muscle protein + non-protein metabolite pools (carnosine) and blood, mixed by protein mass (Layer C), reference male | outputs/composite/_calculated_amino_acid_standard_composite.tsv column composite | scored set fao_2013_indispensable (HILKMFTWV) | values: H 3.32649, I 4.60745, L 9.17611, K 9.13469, M 2.38384, F 4.56337, T 5.0595, W 1.64053, V 6.52979
# THE SUMMARY TABLE: one row per food, scored against skeletal_muscle_with_non_protein_metabolite_pools_and_blood only — the most complete reference built so far, and the one this table follows as categories are added (D127, D128). The reference is named here rather than in a column because it is the same on every row. Every reference side by side, with the differences: match_rate_by_reference.tsv. The spreadsheet's walk per food and reference: match_rate_steps.tsv. A food this reference cannot score is absent here and its reason is in foods_not_scored.tsv. eaa_g_per_100g = the sum of the reference's scored amino acids as published; eaa_percent_of_protein = 100 x eaa_g_per_100g / protein_g_per_100g; ratio_<letter> = food share / reference share (Step 7)
source	source_detail	food_id	description	food_category	match_rate_percent	limiting_amino_acid	eaa_g_per_100g	protein_g_per_100g	eaa_percent_of_protein	ratio_F	ratio_H	ratio_I	ratio_K	ratio_L	ratio_M	ratio_T	ratio_V	ratio_W
usda	sr_legacy_food 2018-04	170929	Spices, mustard seed, ground	Spices and Herbs	70.7143	W	10.2440	26.08	39.28	1.1648	1.1961	1.1635	0.9148	1.0272	0.9182	0.7506	1.0472	0.7071
usda	sr_legacy_food 2018-04	170930	Spices, parsley, dried	Spices and Herbs	76.1789	H	13.1530	26.63	49.39	1.3241	0.7618	1.1843	0.8106	1.0746	0.8824	0.8322	1.0924	1.0219
usda	sr_legacy_food 2018-04	170931	Spices, pepper, black	Spices and Herbs	39.0671	K	3.1740	10.39	30.55	1.4294	0.6991	1.1618	0.3907	1.6162	0.5890	0.7053	1.2252	0.5171
usda	sr_legacy_food 2018-04	170941	Babyfood, vegetables, spinach, creamed, strained	Baby Foods	76.4354	K	0.9840	2.5	39.36	0.9925	0.9077	1.1468	0.7644	1.1362	1.0885	0.9418	1.0909	1.0352
usda	sr_legacy_food 2018-04	170964	Babyfood, cereal, mixed, dry fortified	Baby Foods	47.4047	K	4.3310	6.66	65.03	1.5784	0.9215	1.1097	0.4740	1.2160	1.0791	0.8474	1.0719	1.0323
usda	sr_legacy_food 2018-04	170965	Babyfood, cereal, mixed, with bananas, dry	Baby Foods	58.1224	K	4.0220	10.7	37.59	1.3810	1.1068	1.0772	0.5812	1.2025	1.0555	0.8281	1.0676	0.8865
usda	sr_legacy_food 2018-04	170966	Babyfood, cereal, mixed, with applesauce and bananas, strained	Baby Foods	46.7901	K	0.3910	0.71	55.07	1.6391	0.9993	1.1338	0.4679	1.1386	1.2451	0.8213	1.0727	0.9408
usda	sr_legacy_food 2018-04	170967	Babyfood, cereal, mixed, with applesauce and bananas, junior, fortified	Baby Foods	46.5621	K	0.3820	0.71	53.80	1.6511	0.9864	1.1341	0.4656	1.1389	1.2235	0.8166	1.0794	0.9630
usda	sr_legacy_food 2018-04	170969	Babyfood, cereal, rice, dry fortified	Baby Foods	56.1579	K	2.7510	6.65	41.37	1.3460	0.9790	1.0621	0.5616	1.0280	1.3096	1.0539	1.1526	0.9669
usda	sr_legacy_food 2018-04	170970	Babyfood, cereal, rice, with applesauce and bananas, strained	Baby Foods	73.4981	W	0.4620	1.2	38.50	1.2771	0.9666	1.0468	0.7480	1.2702	0.8430	0.7944	1.0464	0.7350
usda	sr_legacy_food 2018-04	170971	Babyfood, cereal, with egg yolks, strained	Baby Foods	76.7705	H	0.8180	1.9	43.05	1.1441	0.7677	1.2317	0.7890	1.0637	1.2141	0.9198	1.0603	0.9340
usda	sr_legacy_food 2018-04	170974	Babyfood, cereal, rice, with bananas, dry	Baby Foods	60.7037	K	3.7840	8.7	43.49	1.0753	1.0068	1.2355	0.6070	1.0976	1.1785	1.0766	1.0277	1.1516
usda	sr_legacy_food 2018-04	170977	Babyfood, dessert, dutch apple, junior	Baby Foods	62.8179	M	0.0620	0.2	31.00	0.9845	0.6753	1.3000	1.0656	0.9792	0.6282	1.0359	1.0320	0.9128
usda	sr_legacy_food 2018-04	170989	Babyfood, mashed cheddar potatoes and broccoli, toddlers	Baby Foods	83.8116	T	0.4160	1.11	37.48	1.2471	0.9728	1.2110	0.8796	0.9364	0.9830	0.8381	1.0766	1.0203
usda	sr_legacy_food 2018-04	170998	Babyfood, fruit, banana and strawberry, junior	Baby Foods	44.7097	M	0.3920	0.71	55.21	1.3754	2.9548	0.7711	0.7001	0.9421	0.4471	0.7256	0.9068	0.6497
usda	sr_legacy_food 2018-04	170999	Babyfood, banana with mixed berries, strained	Baby Foods	45.1125	M	0.2590	1.01	25.64	1.3747	2.8557	0.8169	0.6671	0.9571	0.4511	0.7439	0.9333	0.6555
usda	sr_legacy_food 2018-04	171001	Babyfood, Baby MUM MUM Rice Biscuits	Baby Foods	67.3178	K	2.2270	12.5	17.82	1.3841	0.9462	1.1718	0.6732	0.9950	1.0581	0.9641	1.0758	1.1309
usda	sr_legacy_food 2018-04	171006	Salad dressing, sesame seed dressing, regular	Fats and Oils	71.4004	L	0.5810	3.1	18.74	1.5058	0.7446	0.8150	1.2421	0.7140	0.9720	0.7738	0.8321	2.2891
usda	sr_legacy_food 2018-04	171007	Salad dressing, russian dressing, low calorie	Fats and Oils	77.1715	H	0.2170	0.5	43.40	1.0313	0.7717	1.3465	0.7962	1.0025	1.1666	1.1416	0.9828	0.9128
usda	sr_legacy_food 2018-04	171009	Salad dressing, mayonnaise, regular	Fats and Oils	73.1521	H	0.4960	0.96	51.67	1.1690	0.7315	1.3204	0.7377	0.9690	1.3741	1.0174	1.0607	0.9698
usda	sr_legacy_food 2018-04	171010	Salad dressing, mayonnaise, soybean and safflower oil, with salt	Fats and Oils	73.1521	H	0.4960	1.1	45.09	1.1690	0.7315	1.3204	0.7377	0.9690	1.3741	1.0174	1.0607	0.9698
usda	sr_legacy_food 2018-04	171018	Margarine, regular, hard, soybean (hydrogenated)	Fats and Oils	80.8486	H	0.3970	0.9	44.11	1.0506	0.8085	1.3197	0.8705	1.0704	1.0301	0.9013	1.0207	0.8553
usda	sr_legacy_food 2018-04	171019	Salad dressing, italian dressing, commercial, regular	Fats and Oils	60.6101	K	0.1090	0.41	26.59	1.0266	0.8962	1.3865	0.6061	1.0675	1.4293	0.9259	1.0436	1.2980
usda	sr_legacy_food 2018-04	171047	Chicken, broilers or fryers, meat and skin and giblets and neck, raw	Poultry Products	78.7530	W	7.2940	18.33	39.79	1.0014	1.0064	1.2515	1.0242	0.9266	1.2868	0.9560	0.8704	0.7875
usda	sr_legacy_food 2018-04	171048	Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, batter	Poultry Products	80.9903	W	9.0840	22.84	39.77	1.0280	1.0047	1.2611	0.9941	0.9367	1.2777	0.9494	0.8765	0.8099
usda	sr_legacy_food 2018-04	171049	Chicken, broilers or fryers, meat and skin and giblets and neck, cooked, fried, flour	Poultry Products	79.7057	W	11.4670	28.57	40.14	1.0051	1.0113	1.2608	1.0180	0.9278	1.2856	0.9498	0.8686	0.7971
usda	sr_legacy_food 2018-04	171050	Chicken, broilers or fryers, meat and skin and giblets and neck, roasted	Poultry Products	78.8963	W	10.6880	26.78	39.91	0.9994	1.0093	1.2538	1.0261	0.9254	1.2882	0.9537	0.8687	0.7890
usda	sr_legacy_food 2018-04	171051	Chicken, broilers or fryers, meat and skin, cooked, stewed	Poultry Products	79.0636	W	9.8780	24.68	40.02	0.9876	1.0257	1.2576	1.0346	0.9203	1.2952	0.9474	0.8629	0.7906
usda	sr_legacy_food 2018-04	171052	Chicken, broilers or fryers, meat only, raw	Poultry Products	79.7272	W	8.8730	21.39	41.48	0.9734	1.0443	1.2831	1.0412	0.9151	1.2993	0.9348	0.8501	0.7973
usda	sr_legacy_food 2018-04	171053	Chicken, broilers or fryers, meat only, cooked, fried	Poultry Products	80.0177	W	12.6600	30.57	41.41	0.9779	1.0439	1.2829	1.0369	0.9167	1.2982	0.9342	0.8513	0.8002
usda	sr_legacy_food 2018-04	171054	Chicken, broilers or fryers, meat only, cooked, roasted	Poultry Products	79.7092	W	11.9990	28.93	41.48	0.9733	1.0444	1.2830	1.0410	0.9153	1.3000	0.9344	0.8502	0.7971
usda	sr_legacy_food 2018-04	171055	Chicken, broilers or fryers, skin only, cooked, roasted	Poultry Products	73.2355	W	6.2980	20.36	30.93	1.1097	0.8664	1.0479	0.9804	0.9607	1.2585	1.0591	0.9674	0.7324
usda	sr_legacy_food 2018-04	171056	Chicken, broilers or fryers, skin only, cooked, stewed	Poultry Products	73.3575	W	4.7060	15.22	30.92	1.1111	0.8659	1.0469	0.9805	0.9611	1.2580	1.0587	0.9668	0.7336
usda	sr_legacy_food 2018-04	171057	Chicken, broilers or fryers, giblets, raw	Poultry Products	79.3367	W	7.2760	17.88	40.69	1.1325	0.7998	1.2421	0.9115	0.9943	1.1964	1.0227	0.9331	0.7934
usda	sr_legacy_food 2018-04	171058	Chicken, broilers or fryers, giblets, cooked, fried	Poultry Products	79.9295	W	13.2050	32.54	40.58	1.1401	0.8021	1.2437	0.9036	0.9965	1.1945	1.0193	0.9352	0.7993
usda	sr_legacy_food 2018-04	171059	Chicken, heart, all classes, cooked, simmered	Poultry Products	83.3418	W	11.4760	26.41	43.45	1.0486	0.8427	1.2423	0.9804	1.0152	1.0826	0.9562	0.9268	0.8334
usda	sr_legacy_food 2018-04	171060	Chicken, liver, all classes, raw	Poultry Products	68.0452	W	7.3190	16.92	43.26	1.1453	0.9667	1.1192	0.9249	1.0451	1.1494	0.9089	0.9694	0.6805
usda	sr_legacy_food 2018-04	171061	Chicken, liver, all classes, cooked, simmered	Poultry Products	68.1122	W	10.3030	24.46	42.12	1.1453	0.9671	1.1187	0.9248	1.0449	1.1492	0.9092	0.9695	0.6811
usda	sr_legacy_food 2018-04	171062	Chicken, broilers or fryers, light meat, meat and skin, raw	Poultry Products	79.0763	W	8.1230	20.27	40.07	0.9868	1.0256	1.2590	1.0348	0.9199	1.2970	0.9477	0.8621	0.7908
usda	sr_legacy_food 2018-04	171063	Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, batter	Poultry Products	81.2285	W	8.7090	21.85	39.86	1.0209	1.0207	1.2656	0.9996	0.9323	1.2835	0.9429	0.8710	0.8123
usda	sr_legacy_food 2018-04	171064	Chicken, broilers or fryers, dark meat, meat and skin, cooked, fried, flour	Poultry Products	79.7895	W	10.9230	27.22	40.13	0.9974	1.0272	1.2637	1.0245	0.9235	1.2925	0.9433	0.8630	0.7979
usda	sr_legacy_food 2018-04	171065	Chicken, broilers or fryers, dark meat, meat and skin, cooked, roasted	Poultry Products	79.0275	W	10.3480	25.97	39.85	0.9899	1.0236	1.2541	1.0338	0.9206	1.2947	0.9496	0.8643	0.7903
usda	sr_legacy_food 2018-04	171066	Chicken, broilers or fryers, dark meat, meat and skin, cooked, stewed	Poultry Products	78.8371	W	9.3680	23.5	39.86	0.9893	1.0234	1.2551	1.0340	0.9207	1.2950	0.9491	0.8644	0.7884
usda	sr_legacy_food 2018-04	171067	Chicken, broilers or fryers, dark meat, meat only, raw	Poultry Products	79.8480	W	8.3280	20.08	41.47	0.9735	1.0440	1.2824	1.0410	0.9155	1.3001	0.9343	0.8502	0.7985
usda	sr_legacy_food 2018-04	171068	Chicken, broilers or fryers, dark meat, meat only, cooked, fried	Poultry Products	80.2009	W	11.9960	28.99	41.38	0.9803	1.0435	1.2834	1.0341	0.9177	1.2970	0.9339	0.8522	0.8020
usda	sr_legacy_food 2018-04	171069	Chicken, broilers or fryers, dark meat, meat only, cooked, roasted	Poultry Products	79.7935	W	11.3480	27.37	41.46	0.9735	1.0441	1.2829	1.0412	0.9152	1.2990	0.9347	0.8501	0.7979
usda	sr_legacy_food 2018-04	171070	Chicken, broilers or fryers, dark meat, meat only, cooked, stewed	Poultry Products	79.6167	W	10.7690	25.97	41.47	0.9730	1.0445	1.2827	1.0410	0.9156	1.3002	0.9346	0.8503	0.7962
usda	sr_legacy_food 2018-04	171071	Chicken, broilers or fryers, back, meat and skin, cooked, roasted	Poultry Products	78.5248	W	10.1620	25.95	39.16	0.9970	1.0135	1.2423	1.0307	0.9230	1.2935	0.9562	0.8703	0.7852
usda	sr_legacy_food 2018-04	171072	Chicken, broilers or fryers, back, meat and skin, cooked, stewed	Poultry Products	78.4574	W	8.6920	22.18	39.19	0.9971	1.0147	1.2426	1.0308	0.9231	1.2927	0.9553	0.8703	0.7846
usda	sr_legacy_food 2018-04	171073	Chicken, broilers or fryers, back, meat only, raw	Poultry Products	79.5618	W	8.1090	19.56	41.46	0.9735	1.0446	1.2835	1.0410	0.9152	1.2992	0.9346	0.8504	0.7956
usda	sr_legacy_food 2018-04	171074	Chicken, broilers or fryers, back, meat only, cooked, fried	Poultry Products	80.5016	W	12.3730	29.99	41.26	0.9882	1.0422	1.2842	1.0268	0.9204	1.2953	0.9329	0.8538	0.8050
usda	sr_legacy_food 2018-04	171075	Chicken, broilers or fryers, breast, meat and skin, cooked, roasted	Poultry Products	79.4197	W	12.1140	29.8	40.65	0.9817	1.0333	1.2684	1.0374	0.9179	1.2973	0.9422	0.8574	0.7942
usda	sr_legacy_food 2018-04	171076	Chicken, broilers or fryers, breast, meat and skin, cooked, stewed	Poultry Products	79.3367	W	11.1280	27.39	40.63	0.9818	1.0333	1.2685	1.0376	0.9179	1.2967	0.9424	0.8573	0.7934
usda	sr_legacy_food 2018-04	171077	Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw	Poultry Products	80.7501	W	9.9170	22.5	44.08	0.9314	1.1806	1.1216	1.1084	0.9494	1.1487	0.9335	0.8352	0.8075
usda	sr_legacy_food 2018-04	171078	Chicken, broilers or fryers, breast, meat only, cooked, fried	Poultry Products	79.6172	W	13.8610	33.44	41.45	0.9746	1.0440	1.2830	1.0398	0.9157	1.2995	0.9347	0.8509	0.7962
usda	sr_legacy_food 2018-04	171079	Squab, (pigeon), meat only, raw	Poultry Products	83.6639	V	8.0640	17.5	46.08	0.9575	1.1491	1.1932	0.9655	0.9417	1.3378	0.9967	0.8366	0.9615
usda	sr_legacy_food 2018-04	171080	Squab, (pigeon), light meat without skin, raw	Poultry Products	83.6630	V	10.0270	21.76	46.08	0.9577	1.1482	1.1927	0.9655	0.9415	1.3381	0.9974	0.8366	0.9623
usda	sr_legacy_food 2018-04	171081	Turkey, whole, meat and skin, raw	Poultry Products	66.6521	V	7.3170	21.64	33.81	0.9565	1.0928	0.8372	1.2127	1.0171	1.4744	0.9630	0.6665	0.8624
usda	sr_legacy_food 2018-04	171082	Turkey, whole, skin (light and dark), roasted	Poultry Products	61.1381	W	5.5540	23.94	23.20	1.1026	1.0076	0.8363	1.1373	1.0229	1.4060	0.8937	0.8474	0.6114
usda	sr_legacy_food 2018-04	171083	Turkey, whole, giblets, raw	Poultry Products	73.2066	V	6.2540	18.18	34.40	1.0963	0.8903	0.8377	1.1222	1.0621	1.4386	0.9712	0.7321	0.9004
usda	sr_legacy_food 2018-04	171084	Turkey, whole, giblets, cooked, simmered	Poultry Products	73.2507	V	8.3660	26.44	31.64	1.0956	0.8908	0.8382	1.1220	1.0619	1.4385	0.9706	0.7325	0.9031
usda	sr_legacy_food 2018-04	171085	Turkey, gizzard, all classes, raw	Poultry Products	73.2664	V	6.5400	18.8	34.79	1.0950	0.8919	0.8381	1.1221	1.0621	1.4382	0.9708	0.7327	0.9000
usda	sr_legacy_food 2018-04	171086	Turkey, whole, neck, meat only, raw	Poultry Products	65.9002	V	5.6960	16.51	34.50	0.9501	1.0976	0.8367	1.2161	1.0161	1.4769	0.9665	0.6590	0.8743
usda	sr_legacy_food 2018-04	171087	Turkey, whole, neck, meat only, cooked, simmered	Poultry Products	65.9298	V	7.7530	22.48	34.49	0.9513	1.0962	0.8369	1.2159	1.0166	1.4769	0.9657	0.6593	0.8723
usda	sr_legacy_food 2018-04	171088	Turkey, whole, light meat, meat and skin, raw	Poultry Products	67.1121	V	7.3410	21.96	33.43	0.9603	1.0912	0.8372	1.2108	1.0172	1.4723	0.9611	0.6711	0.8557
usda	sr_legacy_food 2018-04	171089	Turkey, whole, light meat, meat and skin, cooked, roasted	Poultry Products	66.8725	V	9.9400	29.55	33.64	0.9589	1.0923	0.8372	1.2117	1.0169	1.4713	0.9627	0.6687	0.8597
usda	sr_legacy_food 2018-04	171090	Turkey, whole, dark meat, meat only, raw	Poultry Products	65.8621	V	7.3400	21.28	34.49	0.9507	1.0970	0.8373	1.2158	1.0166	1.4751	0.9663	0.6586	0.8751
usda	sr_legacy_food 2018-04	171091	Turkey, whole, dark meat, cooked, roasted	Poultry Products	65.8937	V	9.5590	27.71	34.50	0.9503	1.0964	0.8369	1.2159	1.0167	1.4770	0.9666	0.6589	0.8733
usda	sr_legacy_food 2018-04	171092	Turkey, all classes, back, meat and skin, cooked, roasted	Poultry Products	73.9718	W	11.0170	26.59	41.43	0.9501	0.9855	1.1861	1.0868	0.9313	1.2921	0.9536	0.8808	0.7397
usda	sr_legacy_food 2018-04	171093	Turkey, all classes, breast, meat and skin, raw	Poultry Products	73.8548	W	9.2720	21.89	42.36	0.9403	0.9934	1.1942	1.0940	0.9297	1.2938	0.9470	0.8749	0.7385
usda	sr_legacy_food 2018-04	171094	Turkey, all classes, wing, meat and skin, cooked, roasted	Poultry Products	73.9179	W	11.2930	27.38	41.25	0.9530	0.9836	1.1839	1.0854	0.9318	1.2916	0.9546	0.8820	0.7392
usda	sr_legacy_food 2018-04	171095	Turkey, fryer-roasters, meat and skin, cooked, roasted	Poultry Products	73.9894	W	11.8940	28.26	42.09	0.9434	0.9903	1.1927	1.0917	0.9298	1.2934	0.9488	0.8768	0.7399
usda	sr_legacy_food 2018-04	171096	Turkey, whole, back, meat only, raw	Poultry Products	65.8621	V	7.3400	21.28	34.49	0.9507	1.0970	0.8373	1.2158	1.0166	1.4751	0.9663	0.6586	0.8751
usda	sr_legacy_food 2018-04	171097	Turkey, whole, back, meat only, cooked, roasted	Poultry Products	65.8937	V	9.5590	27.71	34.50	0.9503	1.0964	0.8369	1.2159	1.0167	1.4770	0.9666	0.6589	0.8733
usda	sr_legacy_food 2018-04	171098	Turkey, whole, breast, meat only, raw	Poultry Products	65.8649	V	8.1600	23.66	34.49	0.9512	1.0962	0.8371	1.2157	1.0168	1.4772	0.9659	0.6586	0.8739
usda	sr_legacy_food 2018-04	171099	Chicken, canned, meat only, with broth	Poultry Products	79.3184	W	8.6690	21.77	39.82	0.9881	1.0238	1.2610	1.0341	0.9209	1.2894	0.9473	0.8627	0.7932
usda	sr_legacy_food 2018-04	171100	Pate de foie gras, canned (goose liver pate), smoked	Poultry Products	84.1476	H	5.0250	11.4	44.08	1.1478	0.8415	1.2151	0.8728	1.0360	1.0463	0.9257	1.0172	0.9066
usda	sr_legacy_food 2018-04	171101	Turkey, canned, meat only, with broth	Poultry Products	74.0916	W	9.9680	23.68	42.09	0.9409	0.9912	1.1957	1.0926	0.9303	1.2913	0.9472	0.8758	0.7409
usda	sr_legacy_food 2018-04	171102	Turkey, diced, light and dark meat, seasoned	Poultry Products	74.0395	W	7.8730	18.7	42.10	0.9419	0.9908	1.1953	1.0928	0.9298	1.2911	0.9475	0.8759	0.7404
usda	sr_legacy_food 2018-04	171103	Turkey sticks, breaded, battered, fried	Poultry Products	80.6176	W	5.9670	14.2	42.02	1.0297	0.9846	1.2259	0.9948	0.9614	1.2630	0.9318	0.8948	0.8062
usda	sr_legacy_food 2018-04	171104	Poultry, mechanically deboned, from backs and necks with skin, raw	Poultry Products	58.2976	W	4.4170	11.39	38.78	1.0410	1.0079	0.9193	1.1103	1.0342	1.3359	1.0573	0.7597	0.5830
usda	sr_legacy_food 2018-04	171105	Poultry, mechanically deboned, from backs and necks without skin, raw	Poultry Products	57.2388	W	5.4380	13.79	39.43	1.0195	0.9290	0.9245	1.1158	1.0531	1.3930	1.0832	0.7386	0.5724
usda	sr_legacy_food 2018-04	171106	Poultry, mechanically deboned, from mature hens, raw	Poultry Products	55.6040	W	6.0050	14.72	40.79	0.9893	1.2201	0.9564	1.1120	1.0278	1.2907	1.0573	0.6914	0.5560
usda	sr_legacy_food 2018-04	171107	Chicken, cornish game hens, meat and skin, cooked, roasted	Poultry Products	79.0287	W	8.8440	22.27	39.71	0.9904	1.0225	1.2532	1.0337	0.9210	1.2947	0.9503	0.8641	0.7903
usda	sr_legacy_food 2018-04	171108	Chicken, cornish game hens, meat only, raw	Poultry Products	79.6804	W	8.3100	20.04	41.47	0.9732	1.0445	1.2828	1.0408	0.9156	1.3006	0.9341	0.8504	0.7968
usda	sr_legacy_food 2018-04	171109	Chicken, cornish game hens, meat only, cooked, roasted	Poultry Products	79.6515	W	9.6630	23.3	41.47	0.9738	1.0441	1.2825	1.0413	0.9152	1.2998	0.9343	0.8505	0.7965
usda	sr_legacy_food 2018-04	171111	Chicken, wing, frozen, glazed, barbecue flavored	Poultry Products	75.9192	W	6.7090	19.67	34.11	1.1008	0.9610	1.1188	1.0241	0.9637	1.2017	1.0161	0.8573	0.7592
usda	sr_legacy_food 2018-04	171112	Duck, young duckling, domesticated, White Pekin, leg, meat and skin, bone in, cooked, roasted	Poultry Products	86.8025	H	11.2860	26.75	42.19	1.0032	0.8680	1.2150	1.0212	1.0032	1.2337	0.9219	0.8737	0.9227
usda	sr_legacy_food 2018-04	171113	Duck, young duckling, domesticated, White Pekin, leg, meat only, bone in, cooked without skin, braised	Poultry Products	86.8221	H	12.2800	29.1	42.20	1.0032	0.8682	1.2151	1.0214	1.0031	1.2337	0.9220	0.8736	0.9217
usda	sr_legacy_food 2018-04	171114	Chicken, broiler, rotisserie, BBQ, drumstick, meat only	Poultry Products	67.3979	W	10.9160	27.71	39.39	0.9487	0.9690	1.0965	1.1718	1.0154	1.3772	0.7590	0.8525	0.6740
usda	sr_legacy_food 2018-04	171115	Chicken, wing, frozen, glazed, barbecue flavored, heated (conventional oven)	Poultry Products	76.1047	W	7.5850	22.24	34.11	1.0998	0.9604	1.1185	1.0244	0.9631	1.2015	1.0173	0.8576	0.7610
usda	sr_legacy_food 2018-04	171116	Chicken, ground, raw	Poultry Products	59.2370	W	7.0220	17.44	40.26	0.9895	1.0513	1.1393	1.0921	0.9805	1.2369	0.9499	0.8363	0.5924
usda	sr_legacy_food 2018-04	171117	Chicken, ground, crumbles, cooked, pan-browned	Poultry Products	59.1780	W	9.3720	23.28	40.26	0.9899	1.0513	1.1396	1.0921	0.9803	1.2384	0.9496	0.8359	0.5918
usda	sr_legacy_food 2018-04	171118	Chicken, broiler, rotisserie, BBQ, thigh, meat only	Poultry Products	63.5260	W	8.6860	24.09	36.06	0.9217	1.0106	1.1182	1.1549	1.0111	1.3698	0.7817	0.8594	0.6353
usda	sr_legacy_food 2018-04	171120	Chicken, broilers or fryers, rotisserie, original seasoning, thigh, meat only, cooked	Poultry Products	63.5462	W	9.8410	24.06	40.90	0.9210	1.0111	1.1190	1.1547	1.0107	1.3713	0.7813	0.8597	0.6355
usda	sr_legacy_food 2018-04	171121	Chicken, broilers or fryers, rotisserie, original seasoning, wing, meat only, cooked	Poultry Products	63.1552	T	11.1720	27.69	40.35	1.0116	0.9743	1.1940	1.0544	1.0107	1.4711	0.6316	0.9513	0.7573
usda	sr_legacy_food 2018-04	171122	Chicken, broilers or fryers, rotisserie, original seasoning, back, meat and skin, cooked	Poultry Products	67.3416	T	9.1150	23.23	39.24	0.9609	1.0870	1.1518	1.0565	1.0035	1.5340	0.6734	0.9242	0.7047
usda	sr_legacy_food 2018-04	171123	Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat and skin, cooked	Poultry Products	54.8090	T	12.4380	27.48	45.26	0.9864	1.2566	1.0555	1.2106	1.0197	1.4247	0.5481	0.7819	0.7235
usda	sr_legacy_food 2018-04	171124	Chicken, broiler, rotisserie, BBQ, back, meat and skin	Poultry Products	67.0417	T	6.9250	20.29	34.13	0.9769	1.0499	1.1625	1.0575	1.0045	1.5101	0.6704	0.9301	0.7151
usda	sr_legacy_food 2018-04	171125	Chicken, broiler, rotisserie, BBQ, breast, meat and skin	Poultry Products	54.4348	T	10.6020	26.37	40.20	0.9921	1.2478	1.0577	1.2142	1.0202	1.4143	0.5443	0.7812	0.7260
