# GENERATED by match.py. DO NOT EDIT BY HAND.
# generated = 2026-09-19T01:21:41Z
# Match Rate version = 1.0
# formula = M1 (D87), docs/formula.md 'Match Rate'; primary reference = skeletal_muscle_protein_with_non_protein_metabolite_pools
# input.config = config/match_rate.ini sha256 f1fe894b4ab9a9876bbb4b1fcbad73a45f4c6211ee9718d272dea6f658ca24bf
# input.symbols = data/iupac/amino_acid_symbols.ini sha256 380d3d047c0f67df507df76a4cdd51f1b7fcde30ce050c7975b947884f8a8f0e
# input.usda_foods = outputs/usda/amino_acids_per_food.tsv sha256 c99df4b9f16a1ee722461b25563658e2665aaa45acadc37a971f7f46d5b49579
# input.other_sources = config/food_amino_acids_other_sources.csv sha256 c75262d6098376c55d0f4bf38e176c5793357d28d24958ab394813c26ddb6696
# input.reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv sha256 550dece6515abc11e21096616e7446fdf4c836134beaf5b2bbba516136e90db7
# input.reference.skeletal_muscle_protein = outputs/standard/_calculated_amino_acid_standard.tsv sha256 a378ac611584c370ed4fdb18d705ab6e94f0d05943bc9b9b3dbe5fa4567a3b87
# input.reference.gorissen_2018_human_muscle = config/gorissen_2018_comparison.ini sha256 8fe77d578b408361750c0a2e67c2a657c5af42e934c3f731b09659908074a701
# input.scored_set.fao_2013_indispensable = config/fao_2013_indispensable_amino_acids.ini sha256 ab2eccf9d1dbc559e0fa37a8d214b388ed65e04a062c85d2a7167d1b8e113644
# reference.skeletal_muscle_protein_with_non_protein_metabolite_pools = skeletal muscle protein + non-protein metabolite pools (carnosine), fiber-type mix | outputs/standard/_calculated_amino_acid_standard_with_non_protein_metabolite_pools.tsv column standard_with_non_protein_metabolite_pools | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.5676, I 5.4316, L 8.4, K 9.4417, M 2.6557, F 4.0278, T 5.0653, W 1.541, V 5.9265
# reference.skeletal_muscle_protein = skeletal muscle protein (protein only), fiber-type mix | outputs/standard/_calculated_amino_acid_standard.tsv column standard | scored set fao_2013_indispensable (HILKMFTWV) | values: H 2.2267, I 5.4506, L 8.4293, K 9.4748, M 2.6649, F 4.0419, T 5.0831, W 1.5464, V 5.9473
# reference.gorissen_2018_human_muscle = Gorissen et al. 2018, Table 1, human muscle, g per 100 g raw material (the original Match Rate reference) | config/gorissen_2018_comparison.ini [values.human_muscle] | scored set gorissen_2018_essential (TMFHKVIL) | values: T 2.9, M 1.7, F 3.8, H 2.8, K 6.6, V 4.3, I 3.4, L 6.3
# every scored food under reference skeletal_muscle_protein, best first; ties by description
rank	source	source_detail	food_id	description	match_rate_percent	limiting_amino_acid	protein_g_per_100g
3801	usda	sr_legacy_food 2018-04	169674	Snacks, granola bars, soft, uncoated, chocolate chip	51.7798	K	5.65
3802	usda	sr_legacy_food 2018-04	172283	Babyfood, vegetables, mix vegetables junior	51.7568	K	1.4
3803	usda	sr_legacy_food 2018-04	169339	Carrots, cooked, boiled, drained, with salt	51.7548	M	0.76
3804	usda	sr_legacy_food 2018-04	170394	Carrots, cooked, boiled, drained, without salt	51.7548	M	0.76
3805	usda	sr_legacy_food 2018-04	172747	Crackers, wheat, sandwich, with cheese filling	51.7277	K	9.8
3806	usda	sr_legacy_food 2018-04	174999	Hush puppies, prepared from recipe	51.7234	K	7.7
3807	usda	sr_legacy_food 2018-04	173221	Beverages, Malted drink mix, natural, powder, prepared with whole milk	51.6810	K	3.86
3808	usda	sr_legacy_food 2018-04	175062	Doughnuts, yeast-leavened, glazed, unenriched (includes honey buns)	51.6444	K	6.4
3809	usda	sr_legacy_food 2018-04	174920	Bread, reduced-calorie, rye	51.6128	K	9.1
3810	usda	sr_legacy_food 2018-04	168538	Corn, sweet, white, raw	51.6087	K	3.22
3811	usda	sr_legacy_food 2018-04	169998	Corn, sweet, yellow, raw	51.6087	K	3.27
3812	usda	sr_legacy_food 2018-04	171445	Chicken, broiler, rotisserie, BBQ, breast, meat only	51.6079	T	28.04
3813	usda	sr_legacy_food 2018-04	174958	Cookies, graham crackers, chocolate-coated	51.6065	K	4
3814	usda	sr_legacy_food 2018-04	171518	Chicken, broilers or fryers, rotisserie, original seasoning, breast, meat only, cooked	51.6060	T	28
3815	usda	sr_legacy_food 2018-04	172027	Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST	51.5779	W	3.23
3816	usda	sr_legacy_food 2018-04	172873	Turkey, skin, from retail parts, from dark meat, raw	51.5737	W	14.35
3817	usda	sr_legacy_food 2018-04	168540	Corn, sweet, white, cooked, boiled, drained, with salt	51.5679	W	3.34
3818	usda	sr_legacy_food 2018-04	168539	Corn, sweet, white, cooked, boiled, drained, without salt	51.5679	W	3.34
3819	usda	sr_legacy_food 2018-04	168525	Corn, sweet, yellow, cooked, boiled, drained, with salt	51.5679	W	3.41
3820	usda	sr_legacy_food 2018-04	169999	Corn, sweet, yellow, cooked, boiled, drained, without salt	51.5679	W	3.41
3821	usda	sr_legacy_food 2018-04	169382	Mushrooms, enoki, raw	51.5373	M	2.66
3822	usda	sr_legacy_food 2018-04	167668	Restaurant, Chinese, fried rice, without meat	51.5213	K	4.05
3823	usda	sr_legacy_food 2018-04	169365	Corn, sweet, white, frozen, kernels on cob, unprepared	51.5017	K	3.28
3824	usda	sr_legacy_food 2018-04	168400	Corn, sweet, yellow, frozen, kernels on cob, unprepared	51.5017	K	3.28
3825	usda	sr_legacy_food 2018-04	168544	Corn, sweet, white, frozen, kernels cut off cob, unprepared	51.4957	K	3.02
3826	usda	sr_legacy_food 2018-04	167976	Candies, semisweet chocolate	51.4776	M	4.2
3827	usda	sr_legacy_food 2018-04	169690	Candies, semisweet chocolate, made with butter	51.4776	M	4.2
3828	usda	sr_legacy_food 2018-04	173506	Babyfood, vegetables, carrots, strained	51.4695	K	0.8
3829	usda	sr_legacy_food 2018-04	168593	Seeds, sunflower seed kernels, oil roasted, with salt added	51.4695	K	20.06
3830	usda	sr_legacy_food 2018-04	170564	Seeds, sunflower seed kernels, oil roasted, without salt	51.4695	K	20.06
3831	usda	sr_legacy_food 2018-04	172874	Turkey, skin, from retail parts, from dark meat, cooked, roasted	51.4659	W	24.58
3832	usda	sr_legacy_food 2018-04	170562	Seeds, sunflower seed kernels, dried	51.4659	K	20.78
3833	usda	sr_legacy_food 2018-04	170156	Seeds, sunflower seed flour, partially defatted	51.4621	K	48.06
3834	usda	sr_legacy_food 2018-04	168594	Seeds, sunflower seed kernels, toasted, with salt added	51.4505	K	17.21
3835	usda	sr_legacy_food 2018-04	170154	Seeds, sunflower seed kernels, toasted, without salt	51.4505	K	17.21
3836	usda	sr_legacy_food 2018-04	169417	Seeds, sunflower seed kernels from shell, dry roasted, with salt added	51.4484	K	19.33
3837	usda	sr_legacy_food 2018-04	169418	Seeds, sunflower seed kernels, dry roasted, with salt added	51.4484	K	19.33
3838	usda	sr_legacy_food 2018-04	170563	Seeds, sunflower seed kernels, dry roasted, without salt	51.4484	K	19.33
3839	usda	sr_legacy_food 2018-04	169367	Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, with salt	51.4441	K	3.11
3840	usda	sr_legacy_food 2018-04	169366	Corn, sweet, white, frozen, kernels on cob, cooked, boiled, drained, without salt	51.4441	K	3.11
3841	usda	sr_legacy_food 2018-04	169349	Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, with salt	51.4441	K	3.11
3842	usda	sr_legacy_food 2018-04	168401	Corn, sweet, yellow, frozen, kernels on cob, cooked, boiled, drained, without salt	51.4441	K	3.11
3843	usda	sr_legacy_food 2018-04	168543	Corn, sweet, white, canned, vacuum pack, no salt added	51.4366	K	2.41
3844	usda	sr_legacy_food 2018-04	168542	Corn, sweet, white, canned, vacuum pack, regular pack	51.4366	K	2.41
3845	usda	sr_legacy_food 2018-04	169347	Corn, sweet, yellow, canned, vacuum pack, no salt added	51.4366	K	2.41
3846	usda	sr_legacy_food 2018-04	169216	Corn, sweet, yellow, canned, vacuum pack, regular pack	51.4366	K	2.41
3847	usda	sr_legacy_food 2018-04	174501	Chicken, skin (drumsticks and thighs), with added solution, cooked, braised	51.4018	W	12.26
3848	usda	sr_legacy_food 2018-04	170677	Syrups, chocolate, HERSHEY'S Sugar free, Genuine Chocolate Flavored, Lite Syrup	51.3927	M	2.87
3849	usda	sr_legacy_food 2018-04	172296	Babyfood, cereal, barley, prepared with whole milk	51.3897	K	3.73
3850	usda	sr_legacy_food 2018-04	169011	APPLEBEE'S, mozzarella sticks	51.3566	T	14.87
3851	usda	sr_legacy_food 2018-04	172047	LITTLE CAESARS 14" Original Round Cheese Pizza, Regular Crust	51.3053	K	13.39
3852	usda	sr_legacy_food 2018-04	169360	Corn, sweet, white, canned, whole kernel, no salt added, solids and liquids	51.2927	K	1.95
3853	usda	sr_legacy_food 2018-04	168541	Corn, sweet, white, canned, whole kernel, regular pack, solids and liquids	51.2927	K	1.95
3854	usda	sr_legacy_food 2018-04	170409	Corn, sweet, yellow, canned, brine pack, regular pack, solids and liquids	51.2927	K	1.95
3855	usda	sr_legacy_food 2018-04	169363	Corn, sweet, white, canned, cream style, no salt added	51.2740	W	1.74
3856	usda	sr_legacy_food 2018-04	169362	Corn, sweet, white, canned, cream style, regular pack	51.2740	W	1.74
3857	usda	sr_legacy_food 2018-04	169346	Corn, sweet, yellow, canned, cream style, no salt added	51.2740	W	1.74
3858	usda	sr_legacy_food 2018-04	169215	Corn, sweet, yellow, canned, cream style, regular pack	51.2740	W	1.74
3859	usda	sr_legacy_food 2018-04	169427	Nuts, mixed nuts, oil roasted, with peanuts, lightly salted	51.2515	K	20.04
3860	usda	sr_legacy_food 2018-04	168600	Nuts, mixed nuts, oil roasted, with peanuts, with salt added	51.2515	K	20.04
3861	usda	sr_legacy_food 2018-04	170587	Nuts, mixed nuts, oil roasted, with peanuts, without salt added	51.2515	K	20.04
3862	usda	sr_legacy_food 2018-04	169594	Cocoa, dry powder, unsweetened, processed with alkali	51.2243	M	18.1
3863	usda	sr_legacy_food 2018-04	170461	Tomato powder	51.2048	M	12.91
3864	usda	sr_legacy_food 2018-04	169606	Puddings, tapioca, dry mix	51.1913	K	0.1
3865	usda	sr_legacy_food 2018-04	170243	Puddings, tapioca, dry mix, with no added salt	51.1913	K	0.1
3866	usda	sr_legacy_food 2018-04	172762	Muffins, English, whole-wheat	51.1778	K	8.8
3867	usda	sr_legacy_food 2018-04	174496	Chicken, skin (drumsticks and thighs), cooked, roasted	51.1619	W	16.57
3868	usda	sr_legacy_food 2018-04	174502	Chicken, skin (drumsticks and thighs), with added solution, raw	51.1603	W	11.11
3869	usda	sr_legacy_food 2018-04	174295	Soymilk, chocolate, with added calcium, vitamins A and D	51.0982	M	2.26
3870	usda	sr_legacy_food 2018-04	172759	Doughnuts, yeast-leavened, with jelly filling	51.0658	K	5.9
3871	usda	sr_legacy_food 2018-04	169593	Cocoa, dry powder, unsweetened	51.0627	M	19.6
3872	usda	sr_legacy_food 2018-04	168819	Marmalade, orange	51.0377	L	0.3
3873	usda	sr_legacy_food 2018-04	169340	Carrots, canned, no salt added, solids and liquids	51.0168	M	0.59
3874	usda	sr_legacy_food 2018-04	170081	Radishes, white icicle, raw	51.0168	M	1.1
3875	usda	sr_legacy_food 2018-04	170681	Syrup, NESTLE, chocolate	51.0168	M	0
3876	usda	sr_legacy_food 2018-04	168013	Bread, multi-grain (includes whole-grain)	51.0052	K	13.36
3877	usda	foundation_food 2026-04	2003603	Mushroom, beech	50.9931	M	2.18
3878	usda	sr_legacy_food 2018-04	174914	Bread, multi-grain, toasted (includes whole-grain)	50.9894	K	14.52
3879	usda	sr_legacy_food 2018-04	167567	Baking chocolate, unsweetened, liquid	50.9673	M	12.1
3880	usda	sr_legacy_food 2018-04	172854	Chicken, skin (drumsticks and thighs), cooked, braised	50.9489	W	14.61
3881	usda	sr_legacy_food 2018-04	167977	Candies, sweet chocolate	50.9396	M	3.9
3882	usda	sr_legacy_food 2018-04	174503	Chicken, skin (drumsticks and thighs), with added solution, cooked, roasted	50.8992	W	20.31
3883	usda	foundation_food 2026-04	2257046	Oat milk, unsweetened, plain, refrigerated	50.8242	M	0.796875
3884	usda	sr_legacy_food 2018-04	174293	Soymilk, chocolate, unfortified	50.7887	M	2.26
3885	usda	sr_legacy_food 2018-04	172446	Soymilk, original and vanilla, unfortified	50.7887	M	3.27
3886	usda	sr_legacy_food 2018-04	174912	Bread, irish soda, prepared from recipe	50.7839	K	6.6
3887	usda	sr_legacy_food 2018-04	173139	Formulated bar, SLIM-FAST OPTIMA meal bar, milk chocolate peanut	50.7655	K	16.19
3888	usda	sr_legacy_food 2018-04	172855	Chicken, skin (drumsticks and thighs), raw	50.7099	W	9.58
3889	usda	sr_legacy_food 2018-04	173802	Lima beans, large, mature seeds, cooked, boiled, with salt	50.6447	M	7.8
3890	usda	sr_legacy_food 2018-04	174253	Lima beans, large, mature seeds, cooked, boiled, without salt	50.6447	M	7.8
3891	usda	sr_legacy_food 2018-04	173803	Lima beans, thin seeded (baby), mature seeds, cooked, boiled, with salt	50.6108	M	8.04
3892	usda	sr_legacy_food 2018-04	172422	Lima beans, thin seeded (baby), mature seeds, cooked, boiled, without salt	50.6108	M	8.04
3893	usda	sr_legacy_food 2018-04	173453	Cream substitute, flavored, liquid	50.5788	M	0.69
3894	usda	sr_legacy_food 2018-04	173033	Grapefruit, raw, pink and red and white, all areas	50.5425	I	0.63
3895	usda	sr_legacy_food 2018-04	173034	Grapefruit, raw, white, Florida	50.5425	I	0.63
3896	usda	sr_legacy_food 2018-04	174255	Lima beans, thin seeded (baby), mature seeds, raw	50.5124	M	20.62
3897	usda	sr_legacy_food 2018-04	172765	Muffins, blueberry, commercially prepared (Includes mini-muffins)	50.4445	K	4.49
3898	usda	sr_legacy_food 2018-04	174252	Lima beans, large, mature seeds, raw	50.4024	M	21.46
3899	usda	sr_legacy_food 2018-04	174266	Peanut butter, smooth style, with salt (Includes foods for USDA's Food Distribution Program)	50.3461	K	22.21
3900	usda	sr_legacy_food 2018-04	172470	Peanut butter, smooth style, without salt	50.3461	K	22.21
3901	usda	sr_legacy_food 2018-04	168795	Frostings, chocolate, creamy, ready-to-eat	50.3236	M	1.1
3902	usda	sr_legacy_food 2018-04	174294	Peanut Butter, smooth (Includes foods for USDA's Food Distribution Program)	50.3091	K	21.93
3903	usda	sr_legacy_food 2018-04	167538	Snacks, corn-based, extruded, chips, barbecue-flavor	50.2915	K	7
3904	usda	sr_legacy_food 2018-04	170245	Snacks, corn-based, extruded, chips, barbecue-flavor, made with enriched masa flour	50.2915	K	7
3905	usda	sr_legacy_food 2018-04	174265	Peanut butter, chunk style, with salt	50.2819	K	24.06
3906	usda	sr_legacy_food 2018-04	172469	Peanut butter, chunk style, without salt	50.2819	K	24.06
3907	usda	sr_legacy_food 2018-04	167546	Candies, honey-combed, with peanut butter	50.2702	K	8.72
3908	usda	sr_legacy_food 2018-04	170122	Radishes, oriental, cooked, boiled, drained, with salt	50.2553	M	0.67
3909	usda	sr_legacy_food 2018-04	168452	Radishes, oriental, cooked, boiled, drained, without salt	50.2553	M	0.67
3910	usda	sr_legacy_food 2018-04	174254	Lima beans, large, mature seeds, canned	50.2311	M	4.93
3911	usda	sr_legacy_food 2018-04	169834	T.G.I. FRIDAY'S, fried mozzarella	50.1510	T	15.82
3912	usda	sr_legacy_food 2018-04	170393	Carrots, raw	50.0313	M	0.93
3913	usda	sr_legacy_food 2018-04	170396	Carrots, canned, regular pack, drained solids	50.0216	W	0.64
3914	usda	sr_legacy_food 2018-04	172598	Game meat, bison, chuck, shoulder clod, separable lean only, raw	49.9893	W	21.12
3915	usda	sr_legacy_food 2018-04	174422	Game meat, bison, ground, cooked, pan-broiled	49.9690	W	23.77
3916	usda	sr_legacy_food 2018-04	172599	Game meat, bison, ribeye, separable lean only, 1" steak, cooked, broiled	49.9637	W	29.45
3917	usda	sr_legacy_food 2018-04	167556	Snacks, pretzels, hard, confectioner's coating, chocolate-flavor	49.8960	K	7.5
3918	usda	sr_legacy_food 2018-04	175293	Bison, ground, grass-fed, raw	49.8867	W	20.23
3919	usda	sr_legacy_food 2018-04	175004	Muffins, corn, toaster-type	49.8841	K	5.3
3920	usda	sr_legacy_food 2018-04	174423	Game meat , bison, top sirloin, separable lean only, 1" steak, cooked, broiled	49.8635	W	28.05
3921	usda	sr_legacy_food 2018-04	172600	Game meat, bison, top round, separable lean only, 1" steak, cooked, broiled	49.8482	W	30.18
3922	usda	sr_legacy_food 2018-04	174421	Game meat , bison, ground, raw	49.8388	W	18.67
3923	usda	sr_legacy_food 2018-04	174424	Game meat, bison, chuck, shoulder clod, separable lean only, cooked, braised	49.8028	W	33.78
3924	usda	sr_legacy_food 2018-04	172601	Game meat, bison, top round, separable lean only, 1" steak, raw	49.8021	W	23.32
3925	usda	sr_legacy_food 2018-04	173847	Bison, ground, grass-fed, cooked	49.7625	W	25.45
3926	usda	sr_legacy_food 2018-04	172089	Spaghetti with meat sauce, frozen entree	49.6903	K	5.05
3927	usda	sr_legacy_food 2018-04	169284	Soybeans, mature seeds, sprouted, raw	49.6538	M	13.09
3928	usda	sr_legacy_food 2018-04	168461	Soybeans, mature seeds, sprouted, cooked, stir-fried	49.6326	M	13.1
3929	usda	sr_legacy_food 2018-04	169673	Snacks, crisped rice bar, almond	49.6318	K	7
3930	usda	sr_legacy_food 2018-04	175027	Rolls, dinner, egg	49.5420	K	9.5
3931	usda	sr_legacy_food 2018-04	168460	Soybeans, mature seeds, sprouted, cooked, steamed	49.5163	M	8.47
3932	usda	sr_legacy_food 2018-04	169369	Soybeans, mature seeds, sprouted, cooked, steamed, with salt	49.5163	M	8.47
3933	usda	sr_legacy_food 2018-04	170462	Tomato products, canned, sauce, with onions, green peppers, and celery	49.5163	M	0.94
3934	usda	sr_legacy_food 2018-04	172748	Crackers, wheat, sandwich, with peanut butter filling	49.4924	K	13.5
3935	usda	sr_legacy_food 2018-04	172477	Winged beans, mature seeds, cooked, boiled, with salt	49.4896	M	10.62
3936	usda	sr_legacy_food 2018-04	172453	Winged beans, mature seeds, cooked, boiled, without salt	49.4896	M	10.62
3937	usda	sr_legacy_food 2018-04	172231	Spices, turmeric, ground	49.4333	K	9.68
3938	usda	sr_legacy_food 2018-04	168078	DENNY'S, macaroni & cheese, from kid's menu	49.4114	T	5.19
3939	usda	sr_legacy_food 2018-04	174675	Grapefruit, raw, pink and red, Florida	49.3872	I	0.55
3940	usda	sr_legacy_food 2018-04	174927	Bread, white, prepared from recipe, made with low fat (2%) milk	49.3787	K	7.9
3941	usda	sr_legacy_food 2018-04	174283	Winged beans, mature seeds, raw	49.3410	M	29.65
3942	usda	sr_legacy_food 2018-04	174107	Rolls, dinner, sweet	49.2587	K	10.04
3943	usda	sr_legacy_food 2018-04	173452	Cheese, parmesan, dry grated, reduced fat	49.2103	M	20
3944	usda	sr_legacy_food 2018-04	168070	Restaurant, Latino, arepa (unleavened cornmeal bread)	49.1632	K	5.48
3945	usda	foundation_food 2026-04	2003600	Mushroom, enoki	49.1586	M	2.41688
3946	usda	sr_legacy_food 2018-04	170177	Nuts, hickorynuts, dried	49.1006	K	12.72
3947	usda	sr_legacy_food 2018-04	172702	Cake, gingerbread, prepared from recipe	48.9590	K	3.9
3948	usda	sr_legacy_food 2018-04	174976	Crackers, cheese, sandwich-type with peanut butter filling	48.9554	K	12.41
3949	usda	sr_legacy_food 2018-04	169704	Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)	48.9336	K	2.74
3950	usda	sr_legacy_food 2018-04	170085	Tomato products, canned, sauce, spanish style	48.8999	M	1.44
3951	usda	sr_legacy_food 2018-04	174936	Cake, coffeecake, creme-filled with chocolate frosting	48.8944	K	5
3952	usda	sr_legacy_food 2018-04	173910	Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit	48.8794	K	11.37
3953	usda	foundation_food 2026-04	2346395	Nuts, pecans, halves, raw	48.8794	K	9.9587
3954	usda	sr_legacy_food 2018-04	167524	Waffles, chocolate chip, frozen, ready-to-heat	48.8674	K	5.8
3955	usda	sr_legacy_food 2018-04	174919	Bread, reduced-calorie, oatmeal	48.8417	K	7.6
3956	usda	sr_legacy_food 2018-04	168856	Snacks, sesame sticks, wheat-based, salted	48.7926	K	10.9
3957	usda	sr_legacy_food 2018-04	170653	Snacks, sesame sticks, wheat-based, unsalted	48.7926	K	10.9
3958	usda	sr_legacy_food 2018-04	173010	Cereals, CREAM OF WHEAT, 1 minute cook time, dry	48.7810	K	11.77
3959	usda	sr_legacy_food 2018-04	173900	Cereals, CREAM OF RICE, dry	48.7690	K	6.3
3960	usda	sr_legacy_food 2018-04	173912	Cereals ready-to-eat, rice, puffed, fortified	48.7527	K	6.3
3961	usda	sr_legacy_food 2018-04	168898	Rice flour, brown	48.7472	K	7.23
3962	usda	sr_legacy_food 2018-04	169703	Rice, brown, long-grain, raw (Includes foods for USDA's Food Distribution Program)	48.7186	K	7.54
3963	usda	sr_legacy_food 2018-04	169706	Rice, brown, medium-grain, raw (Includes foods for USDA's Food Distribution Program)	48.6971	K	7.5
3964	usda	sr_legacy_food 2018-04	173486	Babyfood, meat, meat sticks, junior	48.6717	W	13.4
3965	usda	sr_legacy_food 2018-04	173155	Snacks, brown rice chips	48.6664	K	8.2
3966	usda	sr_legacy_food 2018-04	170250	Snacks, rice cakes, brown rice, plain, unsalted	48.6664	K	8.2
3967	usda	sr_legacy_food 2018-04	167966	Snacks, rice cracker brown rice, plain	48.6664	K	8.2
3968	usda	sr_legacy_food 2018-04	169988	Celery, raw	48.6576	M	0.69
3969	usda	sr_legacy_food 2018-04	172776	Pancakes, whole-wheat, dry mix, incomplete	48.5951	K	12.8
3970	usda	sr_legacy_food 2018-04	169680	Snacks, rice cakes, brown rice, multigrain	48.5780	K	8.5
3971	usda	sr_legacy_food 2018-04	170252	Snacks, rice cakes, brown rice, multigrain, unsalted	48.5780	K	8.5
3972	usda	sr_legacy_food 2018-04	168875	Rice, brown, medium-grain, cooked (Includes foods for USDA's Food Distribution Program)	48.5661	K	2.32
3973	usda	sr_legacy_food 2018-04	169020	APPLEBEE'S, coleslaw	48.4929	K	0.79
3974	usda	sr_legacy_food 2018-04	168519	Carrots, frozen, cooked, boiled, drained, with salt	48.4696	W	0.58
3975	usda	sr_legacy_food 2018-04	169984	Carrots, frozen, cooked, boiled, drained, without salt	48.4696	W	0.58
3976	usda	sr_legacy_food 2018-04	167557	Snacks, rice cakes, brown rice, sesame seed	48.4453	K	7.6
3977	usda	sr_legacy_food 2018-04	170652	Snacks, rice cakes, brown rice, sesame seed, unsalted	48.4453	K	7.6
3978	usda	sr_legacy_food 2018-04	168451	Radishes, oriental, raw	48.3542	W	0.6
3979	usda	sr_legacy_food 2018-04	167653	Corn, dried, yellow (Northern Plains Indians)	48.3322	K	14.48
3980	usda	sr_legacy_food 2018-04	168849	Snacks, banana chips	48.3317	M	2.3
3981	usda	sr_legacy_food 2018-04	171727	Elderberries, raw	48.2804	K	0.66
3982	usda	sr_legacy_food 2018-04	170086	Beans, pinto, mature seeds, sprouted, raw	48.2017	M	5.25
3983	usda	sr_legacy_food 2018-04	169213	Beans, kidney, mature seeds, sprouted, raw	48.1954	M	4.2
3984	usda	sr_legacy_food 2018-04	168066	Restaurant, Latino, Arroz con grandules (rice and pigeonpeas)	48.1545	K	3.5
3985	usda	sr_legacy_food 2018-04	168500	Beans, navy, mature seeds, sprouted, cooked, boiled, drained, with salt	48.1387	M	7.07
3986	usda	sr_legacy_food 2018-04	169140	Beans, navy, mature seeds, sprouted, cooked, boiled, drained, without salt	48.1387	M	7.07
3987	usda	sr_legacy_food 2018-04	172277	Babyfood, vegetables, sweet potatoes, junior	48.1355	K	1.1
3988	usda	sr_legacy_food 2018-04	169244	Lambsquarters, raw	48.1015	M	4.2
3989	usda	sr_legacy_food 2018-04	170193	Beef, variety meats and by-products, suet, raw	48.0340	W	1.5
3990	usda	sr_legacy_food 2018-04	174983	Crackers, standard snack-type, sandwich, with cheese filling	48.0073	K	9.3
3991	usda	sr_legacy_food 2018-04	172276	Babyfood, vegetables, sweet potatoes strained	48.0066	K	1.1
3992	usda	sr_legacy_food 2018-04	172443	Natto	47.9697	M	19.4
3993	usda	sr_legacy_food 2018-04	173037	Grapefruit, sections, canned, light syrup pack, solids and liquids	47.9488	I	0.56
3994	usda	sr_legacy_food 2018-04	169139	Beans, navy, mature seeds, sprouted, raw	47.9090	M	6.15
3995	usda	sr_legacy_food 2018-04	169725	Wheat, sprouted	47.7220	K	7.49
3996	usda	sr_legacy_food 2018-04	175257	Peas, split, mature seeds, cooked, boiled, with salt	47.7166	M	8.34
3997	usda	sr_legacy_food 2018-04	172429	Peas, split, mature seeds, cooked, boiled, without salt	47.7166	M	8.34
3998	usda	sr_legacy_food 2018-04	168534	Lambsquarters, cooked, boiled, drained, with salt	47.6964	M	3.2
3999	usda	sr_legacy_food 2018-04	169245	Lambsquarters, cooked, boiled, drained, without salt	47.6964	M	3.2
4000	usda	sr_legacy_food 2018-04	169315	Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, with salt	47.6927	M	4.83
4001	usda	sr_legacy_food 2018-04	168395	Beans, kidney, mature seeds, sprouted, cooked, boiled, drained, without salt	47.6927	M	4.83
4002	usda	sr_legacy_food 2018-04	172758	Doughnuts, yeast-leavened, glazed, enriched (includes honey buns)	47.6306	K	6.14
4003	usda	sr_legacy_food 2018-04	173035	Grapefruit, sections, canned, water pack, solids and liquids	47.4877	I	0.58
4004	usda	sr_legacy_food 2018-04	168666	Beef, brisket, flat half, separable lean and fat, trimmed to 1/8" fat, all grades, raw	47.4819	W	17.94
4005	usda	sr_legacy_food 2018-04	168646	Beef, round, tip round, roast, separable lean and fat, trimmed to 0" fat, choice, raw	47.4796	W	20.16
4006	usda	sr_legacy_food 2018-04	172472	Pigeon peas (red gram), mature seeds, cooked, boiled, with salt	47.4768	M	6.76
4007	usda	sr_legacy_food 2018-04	172437	Pigeon peas (red gram), mature seeds, cooked, boiled, without salt	47.4768	M	6.76
4008	usda	sr_legacy_food 2018-04	168668	Beef, chuck, arm pot roast, separable lean and fat, trimmed to 1/8" fat, choice, raw	47.4603	W	19.14
