row_index	identity_cell	gene_cell	entry	entry_token_rank	outcome	tokens_checked	published_share_percent
1607	Q9H814	PHAX	Q9H814	1	member	1:Q9H814:reviewed_human	0.000000
1608	P35232;C9JW96;C9JZ20;E7ESE2;E9PCW0;P35232-2;D6RBK0	PHB	P35232	1	member	1:P35232:reviewed_human	0.000000
1609	Q99623;F5H3X6;F5GY37;J3KPX7;Q99623-2;F5GWA7;F5H2D2;F5H0C5	PHB2	Q99623	1	member	1:Q99623:reviewed_human	0.000263
1610	P46019;P46020;A6NIT2;A6NMN0;P46020-3;P46020-2	PHKA2	P46019	1	member	1:P46019:reviewed_human	0.000078
1611	Q93100-4;Q93100-3;Q93100;Q93100-2;I3L213;I3L0Z1;I3NHZ9;H3BQ89;I3L3F2;I3L1N3;H3BV13	PHKB	Q93100	1	member	1:Q93100:reviewed_human	0.001987
1612	P15735;J3KNN3;P15735-2;H3BP07;H3BTW6;H3BTI9	PHKG2	P15735	1	member	1:P15735:reviewed_human	0.000283
1613	Q8TCT1;Q8TCT1-2;Q8TCT1-3;D6RHH9	PHOSPHO1	Q8TCT1	1	member	1:Q8TCT1:reviewed_human	0.000289
1614	Q9NRX4;Q9NRX4-2	PHPT1	Q9NRX4	1	member	1:Q9NRX4:reviewed_human	0.007609
1615	Q9BTU6;E9PAM4	PI4K2A	Q9BTU6	1	member	1:Q9BTU6:reviewed_human	0.000763
1616	J3KN10;P42356;P42356-2;A4QPH2;A8MTF1;A4QPH2-4;A4QPH2-2	PI4KA	P42356	2	member_via_later_token	1:J3KN10:?/?; 2:P42356:reviewed_human	0.000138
1617	Q13492;Q13492-3;Q13492-2;Q13492-5;Q13492-4;E9PKP6;E9PI56;E9PLJ8;H0YCY1;H0YEF7;H0YEH1;E9PJT1;E9PK13;O60641;E5RFU0;E5RHK9;H0YE97;E5RFC6;E5RK51;E5RIJ5;H0YEY8;H0YD48;E5RGY9;E9PDG8;O60641-3;O60641-4	PICALM	Q13492	1	member	1:Q13492:reviewed_human	0.001655
1618	Q92508;E7EUT2;H0YB49;Q9H5I5;Q9H5I5-4;H3BSF6;H7C2J5;H3BRR7;E7EVM7;Q9H5I5-3;Q9H5I5-2	PIEZO1	Q92508	1	member	1:Q92508:reviewed_human	0.008966
1619	Q92643;B1AK81;A6NEM5;Q92643-2	PIGK	Q92643	1	member	1:Q92643:reviewed_human	0.000013
1620	Q9BRB3-2;B8ZZC7;B8ZZ31;E7ERP4;Q9BRB3-3;Q9BRB3;H0YFM9	PIGQ	Q9BRB3	1	member	1:Q9BRB3:reviewed_human	0.000000
1621	Q96S52;Q96S52-2;K7EN97	PIGS	Q96S52	1	member	1:Q96S52:reviewed_human	0.000199
1622	Q6ZUJ8;Q6ZUJ8-2;Q6ZUJ8-3	PIK3AP1	Q6ZUJ8	1	member	1:Q6ZUJ8:reviewed_human	0.000000
1623	Q8NEB9;A8MYT4;K7ENH3;K7EIV6;K7EKH3	PIK3C3	Q8NEB9	1	member	1:Q8NEB9:reviewed_human	0.000003
1624	Q99570;D6RAC3;D6RBB7;D6RJ98	PIK3R4	Q99570	1	member	1:Q99570:reviewed_human	0.000001
1625	Q13526;K7EN45;K7EMU7	PIN1	Q13526	1	member	1:Q13526:reviewed_human	0.003784
1626	P12273	PIP	P12273	1	member	1:P12273:reviewed_human	0.000000
1627	P48426;H7BXS3;S4R320	PIP4K2A	P48426	1	member	1:P48426:reviewed_human	0.033256
1628	P48426-2;A0A087WT35	PIP4K2A	P48426	1	member_duplicate_entry	1:P48426:reviewed_human	0.000000
1629	P78356;P78356-2	PIP4K2B	P78356	1	member	1:P78356:reviewed_human	0.000304
1630	A6PW57;Q99755-3;Q99755;Q99755-4;Q99755-2;A2A5X0;O14986;A6PW58;O14986-3;O14986-2;A0A0A0MT25;A0A0A0MSP5	PIP5K1A	Q99755	2	member_via_later_token	1:A6PW57:unreviewed/9606; 2:Q99755:reviewed_human	0.000327
1631	O60331;O60331-4;O60331-2;O60331-3	PIP5K1C	O60331	1	member	1:O60331:reviewed_human	0.000007
1632	Q9UG56;H0Y7P7	PISD	Q9UG56	1	member	1:Q9UG56:reviewed_human	0.001598
1633	Q9GZP4;Q9GZP4-2;X6RHB9	PITHD1	Q9GZP4	1	member	1:Q9GZP4:reviewed_human	0.034564
1634	X6R8S9	PITHD1	Q9GZP4	gene	member_duplicate_entry	1:X6R8S9:unreviewed/9606; gene:PITHD1:Q9GZP4	0.000178
1635	Q00169;F5GWE5;I3L4H1;I3L459;I3L4C0;I3L471;I3L2X8;I3NI10;I3L4U7;I3L3W1	PITPNA	Q00169	1	member	1:Q00169:reviewed_human	0.007816
1636	P48739;P48739-2;A0A0A0MSW4;P48739-3;B3KYB6;B3KYB7	PITPNB	P48739	1	member	1:P48739:reviewed_human	0.001154
1637	P98161;P98161-2;P98161-3;H3BV77	PKD1	P98161	1	member	1:P98161:reviewed_human	0.000000
1638	P30613;P30613-2;P14618;P14618-2;H3BR70;B4DNK4;H3BTN5;P14618-3	PKLR	P30613	1	member	1:P30613:reviewed_human	0.070482
1639	Q13835;A0A087WYY6;Q13835-2	PKP1	Q13835	1	member	1:Q13835:reviewed_human	0.001144
1640	Q9Y263;E5RIM3;H0YAU9;H0YBW4	PLAA	Q9Y263	1	member	1:Q9Y263:reviewed_human	0.000484
1641	Q01970;Q01970-2	PLCB3	Q01970	1	member	1:Q01970:reviewed_human	0.000118
1642	P19174;P19174-2	PLCG1	P19174	1	member	1:P19174:reviewed_human	0.000055
1643	Q13393;Q13393-2;Q13393-4;H7C0L3;Q13393-3	PLD1	Q13393	1	member	1:Q13393:reviewed_human	0.000050
1644	Q9NYT0;H0YJ64;H0YIZ5;H0YJD0	PLEK2	Q9NYT0	1	member	1:Q9NYT0:reviewed_human	0.000207
1645	Q96S99;K7EIX0;K7ELB8	PLEKHF1	Q96S99	1	member	1:Q96S99:reviewed_human	0.000663
1646	Q9H8W4	PLEKHF2	Q9H8W4	1	member	1:Q9H8W4:reviewed_human	0.000077
1647	O60664;O60664-3;O60664-4;K7ERZ3;K7EL96;K7ER39	PLIN3	O60664	1	member	1:O60664:reviewed_human	0.009939
1648	O60664-2	PLIN3	O60664	1	member_duplicate_entry	1:O60664:reviewed_human	0.000071
1649	O60568;C9JIX5;H7C2A8;C9JU11;H7C2V1	PLOD3	O60568	1	member	1:O60568:reviewed_human	0.000000
1650	Q04941;Q04941-2	PLP2	Q04941	1	member	1:Q04941:reviewed_human	0.000316
1651	O15162;C9J7K9;O15162-2;C9J9P4;C9JE06;C9J0H3;H7C5I5;Q9NRY7;C9J636;Q9NRY7-1;Q9NRY7-3;F2Z3F2	PLSCR1	O15162	1	member	1:O15162:reviewed_human	0.002051
1652	Q9NRQ2;C9J6E1;E9PHR9;Q9NRQ2-2;C9J916;C9J664;C9JNW2;C9J3P9	PLSCR4	Q9NRQ2	1	member	1:Q9NRQ2:reviewed_human	0.000509
1653	Q9BX97;M0R310	PLVAP	Q9BX97	1	member	1:Q9BX97:reviewed_human	0.000000
1654	Q9UIW2;O75051;P51805;Q9HCM2	PLXNA1	Q9UIW2	1	member	1:Q9UIW2:reviewed_human	0.001282
1655	P00491;G3V5M2;G3V2H3;G3V393	PNP	P00491	1	member	1:P00491:reviewed_human	0.246579
1656	Q8IY17;Q8IY17-3;Q8IY17-4;Q8IY17-2;Q8IY17-5;M0R2C2;M0R2K2;M0QYT1;M0R2H4;M0QXH7;M0QYF5;M0QZK5;Q6ZV29;Q6ZV29-3;Q6ZV29-4;Q6ZV29-5;Q6ZV29-2;F2Z2D4	PNPLA6	Q8IY17	1	member	1:Q8IY17:reviewed_human	0.003544
1657	Q9NVS9;Q9NVS9-2;Q9NVS9-3;Q9NVS9-4;J3QQV6	PNPO	Q9NVS9	1	member	1:Q9NVS9:reviewed_human	0.000290
1658	Q8WVV4-1;Q8WVV4	POF1B	Q8WVV4	1	member	1:Q8WVV4:reviewed_human	0.000060
1659	Q9H488;Q9H488-2	POFUT1	Q9H488	1	member	1:Q9H488:reviewed_human	0.000319
1660	Q8NBL1;H7C5H0;F8WEW4;B4DVA9	POGLUT1	Q8NBL1	1	member	1:Q8NBL1:reviewed_human	0.000000
1661	Q07864;F5H1D6	POLE	Q07864	1	member	1:Q07864:reviewed_human	0.000000
1662	Q8NAT1	POMGNT2	Q8NAT1	1	member	1:Q8NAT1:reviewed_human	0.000000
1663	Q99575	POP1	Q99575	1	member	1:Q99575:reviewed_human	0.000149
1664	Q6S8J3	POTEE	Q6S8J3	1	member	1:Q6S8J3:reviewed_human	0.000048
1665	A5A3E0	POTEF	A5A3E0	1	member	1:A5A3E0:reviewed_human	0.001594
1666	P0CG38;P0CG39	POTEI;POTEJ	P0CG38	1	member	1:P0CG38:reviewed_human	0.000336
1667	Q9BYX7	POTEKP	Q9BYX7	1	member	1:Q9BYX7:reviewed_human	0.000000
1668	Q15181;Q5SQT6	PPA1	Q15181	1	member	1:Q15181:reviewed_human	0.006597
1669	Q06203	PPAT	Q06203	1	member	1:Q06203:reviewed_human	0.000000
1670	Q96CD2;H3BRQ0;H3BQB0;Q96CD2-2;H3BSE3;H3BU34;H3BU63	PPCDC	Q96CD2	1	member	1:Q96CD2:reviewed_human	0.000974
1671	Q9HAB8;Q5VVM3;Q9HAB8-2	PPCS	Q9HAB8	1	member	1:Q9HAB8:reviewed_human	0.001783
1672	P62937;F8WE65;C9J5S7;E5RIZ5	PPIA	P62937	1	member	1:P62937:reviewed_human	0.196327
1673	P62937-2	PPIA	P62937	1	member_duplicate_entry	1:P62937:reviewed_human	0.000156
1674	F5H284;A0A075B759;Q9Y536;A0A0B4J2A2;A0A075B767;A2BFH1	PPIAL4D;PPIAL4E;PPIAL4A;PPIAL4C;PPIAL4G	F5H284	1	member	1:F5H284:reviewed_human	0.000000
1675	P23284	PPIB	P23284	1	member	1:P23284:reviewed_human	0.000330
1676	O43447;C9JQD4;H0YEL5;O43447-2;A6NM32	PPIH	O43447	1	member	1:O43447:reviewed_human	0.000177
1677	Q9Y3C6	PPIL1	Q9Y3C6	1	member	1:Q9Y3C6:reviewed_human	0.000195
1678	Q13356;Q13356-2	PPIL2	Q13356	1	member	1:Q13356:reviewed_human	0.000000
1679	Q9H2H8;B8ZZ77;Q9H2H8-2;H7BZ14;F8WC82;C9J4N2;C9K058	PPIL3	Q9H2H8	1	member	1:Q9H2H8:reviewed_human	0.000337
1680	Q8WUA2	PPIL4	Q8WUA2	1	member	1:Q8WUA2:reviewed_human	0.000000
1681	O43314;A0A087WZV0;O43314-2;D6RBU4;H0Y9S9;Q6PFW1;A0A087WWN8;F8W9A8;B7WPL9;Q6PFW1-6;Q6PFW1-5;Q6PFW1-7;Q6PFW1-4;Q6PFW1-3;Q6PFW1-2;H0Y9M0;K7ENU7;K7EPT7;H7C436	PPIP5K2	O43314	1	member	1:O43314:reviewed_human	0.001439
1682	P35813;P35813-3;P35813-2;E9PKB5;O75688;O75688-2;E9PL75;E9PJN3;B8ZZF0;C9JIR6;O75688-5;O75688-4	PPM1A	P35813	1	member	1:P35813:reviewed_human	0.002472
1683	P49593;A8MX49;B5MCT7;P49593-2;C9J2F3	PPM1F	P49593	1	member	1:P49593:reviewed_human	0.000140
1684	Q9Y570;Q9Y570-4;Q9Y570-2;Q9Y570-3	PPME1	Q9Y570	1	member	1:Q9Y570:reviewed_human	0.004398
1685	P62136;P62136-2;E9PMD7;P62136-3;F5H1L6;F5H037	PPP1CA	P62136	1	member	1:P62136:reviewed_human	0.000759
1686	P62140;C9J9S3;C9JP48;E7ETD8;F8WE71;H0Y3Y6	PPP1CB	P62140	1	member	1:P62140:reviewed_human	0.000000
1687	P36873;F8VYE8;P36873-2;F8VR82;F8W0W8;A0A087WYY5;F8W0V8	PPP1CC	P36873	1	member	1:P36873:reviewed_human	0.000000
1688	Q6ZMI0;Q6ZMI0-4;Q6ZMI0-3;Q6ZMI0-5;Q6ZMI0-2	PPP1R21	Q6ZMI0	1	member	1:Q6ZMI0:reviewed_human	0.000007
1689	Q15435;H7C003;Q15435-2;C9J177;C9JD73;Q15435-3;B5MBZ8;Q15435-5;Q15435-4;C9JRC4;H7C3Q5;H7C118	PPP1R7	Q15435	1	member	1:Q15435:reviewed_human	0.005275
1690	E7ESG8	PPP2CA	P67775	gene	member_via_gene	1:E7ESG8:unreviewed/9606; gene:PPP2CA:P67775	0.000001
1691	P67775;P67775-2	PPP2CA	P67775	1	member_duplicate_entry	1:P67775:reviewed_human	0.005799
1692	E5RHP4;E5RFI3	PPP2CA;PPP2CB			no_reviewed_human_entry	1:E5RHP4:?/?; 2:E5RFI3:unreviewed/9606; gene:PPP2CA;PPP2CB:ambiguous:P62714;P67775	0.000000
1693	P62714;E5RHC1;H0YC23;H0YBN9;H3BV22;H3BTA2;E5RJX4	PPP2CB	P62714	1	member	1:P62714:reviewed_human	0.000000
1694	P30153;B3KQV6;C9J9C1;E9PH38;M0QXG4;M0R0K6	PPP2R1A	P30153	1	member	1:P30153:reviewed_human	0.060696
1695	P30154;P30154-2;P30154-4;P30154-3;P30154-5;H0YDG7;E9PNM7;E9PHZ6;E9PPI5	PPP2R1B	P30154	1	member	1:P30154:reviewed_human	0.002018
1696	Q15257-2;Q15257;A6PVN5;Q15257-3;F6WIT2;Q15257-4;Q5T949;Q5T948;A6PVN9;A6PVN6;Q68CR8;A6PVN8;A6PVN7;C9IZ76;B7ZBQ0;B7ZBP9;B7ZBP7;B4DDQ6;H0Y6E5	PPP2R4	Q15257	1	member	1:Q15257:reviewed_human	0.029321
1697	Q15173;Q15173-2;E9PNY3;Q16537;Q16537-3;Q16537-2;E9PQN5;Q15172;H0YJZ3;G3V2U3;Q15172-2	PPP2R5B	Q15173	1	member	1:Q15173:reviewed_human	0.000342
1698	Q14738;E9PFR3;H0Y8C4;Q14738-2;Q14738-3;H7C5Q9;H0YN84;H0YJ49;H0YJ35	PPP2R5D	Q14738	1	member	1:Q14738:reviewed_human	0.114850
1699	P60510;I3L4X0	PPP4C	P60510	1	member	1:P60510:reviewed_human	0.000000
1700	Q8TF05;J3QL26;J3KSB0;J3QLA6;J3QQV0;Q8TF05-2;J3KRU1	PPP4R1	Q8TF05	1	member	1:Q8TF05:reviewed_human	0.000058
1701	P53041;H0YDU8;A8MU39;E7EU14;M0R196;A0A087WY80	PPP5C	P53041	1	member	1:P53041:reviewed_human	0.000781
1702	O00743;O00743-3;O00743-2;Q5T1S7	PPP6C	O00743	1	member	1:O00743:reviewed_human	0.004716
1703	Q9UPN7;K7EM28	PPP6R1	Q9UPN7	1	member	1:Q9UPN7:reviewed_human	0.010118
1704	O75170;O75170-2;O75170-6;O75170-4;O75170-3;O75170-5;T1ECW5;A0A0A0MSJ8	PPP6R2	O75170	1	member	1:O75170:reviewed_human	0.000845
1705	Q5H9R7;H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7-5;Q5H9R7-3;Q5H9R7-4;E9PQP7;H0YEN2;E9PK08;E9PNN8;E9PKG4;H0YDW1;E9PJD8;H0YDK9;H0YEV0	PPP6R3	Q5H9R7	1	member	1:Q5H9R7:reviewed_human	0.028950
1706	Q8N2U9;Q8N2U9-2;K7ERV4;K7EMG2;Q8N2U9-3	PQLC1	Q8N2U9	1	member	1:Q8N2U9:reviewed_human	0.000020
1707	O60831;A6NP52	PRAF2	O60831	1	member	1:O60831:reviewed_human	0.000126
1708	Q06830;A0A0A0MSI0;A0A0A0MRQ5	PRDX1	Q06830	1	member	1:Q06830:reviewed_human	0.255422
1709	P32119;A6NIW5;P32119-2	PRDX2	P32119	1	member	1:P32119:reviewed_human	3.429979
1710	P30048;P30048-2	PRDX3	P30048	1	member	1:P30048:reviewed_human	0.000493
1711	A6NJJ0	PRDX4	Q13162	gene	member_via_gene	1:A6NJJ0:unreviewed/9606; gene:PRDX4:Q13162	0.000000
1712	Q13162;H7C3T4;A6NG45	PRDX4	Q13162	1	member_duplicate_entry	1:Q13162:reviewed_human	0.000039
1713	P30044-2;P30044;P30044-3;P30044-4	PRDX5	P30044	1	member	1:P30044:reviewed_human	0.000847
1714	P30041	PRDX6	P30041	1	member	1:P30041:reviewed_human	0.607373
1715	P48147;H0Y5Y0	PREP	P48147	1	member	1:P48147:reviewed_human	0.001871
1716	P17612;P17612-2;Q15136;K7ERP6;K7ENJ5;K7EMV1	PRKACA;KIN27	P17612	1	member	1:P17612:reviewed_human	0.004983
1717	P22694;P22694-2;A0A0A0MS54;P22694-4;P22694-3;P22694-5;P22694-7;P22694-6;P22694-9;A0A087WVC4;P22694-10;B1APF9;B1APG3;P22694-8;B1APG2;B1APF8;B1APG1;B1APG0;B1APF7	PRKACB	P22694	1	member	1:P22694:reviewed_human	0.000000
1718	P22612	PRKACG	P22612	1	member	1:P22612:reviewed_human	0.000024
1719	P54619;F8VYY9;P54619-2;P54619-3;H0YIC9	PRKAG1	P54619	1	member	1:P54619:reviewed_human	0.000000
1720	K7EIE5;K7EMZ6;K7EMU2	PRKAR1A	P10644	gene	member_via_gene	1:K7EIE5:unreviewed/9606; 2:K7EMZ6:unreviewed/9606; 3:K7EMU2:unreviewed/9606; gene:PRKAR1A:P10644	0.000000
1721	K7EQK3;X6RAV4;K7EPR5	PRKAR1A	P10644	gene	member_duplicate_entry	1:K7EQK3:unreviewed/9606; 2:X6RAV4:unreviewed/9606; 3:K7EPR5:unreviewed/9606; gene:PRKAR1A:P10644	0.001594
1722	P10644;P10644-2;K7EPB2;K7EJ40;K7EK41;K7EID3;K7EM13	PRKAR1A	P10644	1	member_duplicate_entry	1:P10644:reviewed_human	0.002713
1723	P31321;H7BYW5;C9JSK5;K7EKR1;C9J4C2;C9IZL8;C9JR00	PRKAR1B	P31321	1	member	1:P31321:reviewed_human	0.000520
1724	P13861;P13861-2;H7C1L0;C9J830	PRKAR2A	P13861	1	member	1:P13861:reviewed_human	0.000000
1725	P31323;H7C330	PRKAR2B	P31323	1	member	1:P31323:reviewed_human	0.000422
1726	K7ELL7;P14314;P14314-2;A0A0C4DGP4;K7EPW7;K7EJ70;K7EKX1;K7EIP3	PRKCSH	P14314	2	member_via_later_token	1:K7ELL7:unreviewed/9606; 2:P14314:reviewed_human	0.001187
1727	P78527;P78527-2	PRKDC	P78527	1	member	1:P78527:reviewed_human	0.001137
1728	P49683	PRLHR	P49683	1	member	1:P49683:reviewed_human	0.000000
1729	Q99873;E9PNR9;E9PQ98;E9PIX6;H0YDE4;E9PKG1;H7C2I1;Q99873-3;Q99873-2;Q99873-4;A0A087X1W2;Q9NR22;Q9NR22-2	PRMT1	Q99873	1	member	1:Q99873:reviewed_human	0.000000
1730	O14744;O14744-2;O14744-5;O14744-3;O14744-4;H0YJX6;H0YJD3;G3V580;G3V2L6;H7BZ44;G3V2X6;C9JSX3;G3V5L5;H0YJ77;G3V5T6;G3V507;G3V2F5;H0YJY6	PRMT5	O14744	1	member	1:O14744:reviewed_human	0.016466
1731	P04156;A2A2V1;P04156-2;X6RKS3	PRNP	P04156	1	member	1:P04156:reviewed_human	0.000000
1732	O94903;E5RFX7;E5RG77;H0YBG2;E5RFZ4	PROSC	O94903	1	member	1:O94903:reviewed_human	0.000509
1733	Q3B8N5;G3V3G0;Q3B8N5-2	PROX2	Q3B8N5	1	member	1:Q3B8N5:reviewed_human	0.000000
1734	F5H2I0;A8MUE1;A0A0G2JM38;A0A0G2JPC7;A0A0G2JP84;A0A0A0MSZ8;A0A0G2JQ20;A0A0G2JQ10;A0A0G2JP25;A0A0G2JNE9;A0A0G2JPX5;A0A0G2JMH7;A0A0A0MS20	PRPF19;LILRB4			no_reviewed_human_entry	1:F5H2I0:unreviewed/9606; 2:A8MUE1:unreviewed/9606; 3:A0A0G2JM38:unreviewed/9606; 4:A0A0G2JPC7:unreviewed/9606; 5:A0A0G2JP84:unreviewed/9606; 6:A0A0A0MSZ8:unreviewed/9606; 7:A0A0G2JQ20:unreviewed/9606; 8:A0A0G2JQ10:unreviewed/9606; 9:A0A0G2JP25:unreviewed/9606; 10:A0A0G2JNE9:unreviewed/9606; 11:A0A0G2JPX5:unreviewed/9606; 12:A0A0G2JMH7:unreviewed/9606; 13:A0A0A0MS20:unreviewed/9606; gene:PRPF19;LILRB4:ambiguous:Q8NHJ6;Q9UMS4	0.000000
1735	B1ALA9	PRPS1	P60891	gene	member_via_gene	1:B1ALA9:unreviewed/9606; gene:PRPS1:P60891	0.000000
1736	B7ZB02	PRPS1	P60891	gene	member_duplicate_entry	1:B7ZB02:unreviewed/9606; gene:PRPS1:P60891	0.000321
1737	P60891;B1ALA7	PRPS1	P60891	1	member_duplicate_entry	1:P60891:reviewed_human	0.073237
1738	P60891-2	PRPS1	P60891	1	member_duplicate_entry	1:P60891:reviewed_human	0.000000
1739	P21108;A0A0B4J207	PRPS1L1	P21108	1	member	1:P21108:reviewed_human	0.001324
1740	P11908;P11908-2;H7C540;D3YTJ7;A6NMS2	PRPS2	P11908	1	member	1:P11908:reviewed_human	0.000175
1741	Q14558	PRPSAP1	Q14558	1	member	1:Q14558:reviewed_human	0.000000
1742	Q14558-2;B4DP31;C9J168;C9JUN4;C9JNQ3;C9JKT9	PRPSAP1	Q14558	1	member_duplicate_entry	1:Q14558:reviewed_human	0.008937
1743	O60256;O60256-3;O60256-2;O60256-4;E7EPA1;C9K0K7;I3L0S1;C9JJS3;C9JDU5;C9JDH0;E7EW35;I3L164;I3L331;I3L4G9;I3L1T1;I3L3B8;I3L2J4;I3L275	PRPSAP2	O60256	1	member	1:O60256:reviewed_human	0.013044
1744	Q96M27;Q96M27-3;Q96M27-2;Q96M27-5;Q96M27-4	PRRC1	Q96M27	1	member	1:Q96M27:reviewed_human	0.000297
1745	P07477;P07478;Q8NHM4;H0Y8D1;CON__P07477;A0A087WW55;E7EQ64	PRSS1;PRSS2;PRSS3P2	P07477	1	member	1:P07477:reviewed_human	0.009001
1746	P35030;B1AN99;P35030-5;P35030-3;P35030-2;P35030-4	PRSS3	P35030	1	member	1:P35030:reviewed_human	0.000019
1747	Q86TP1;Q86TP1-2;Q5SZG1;Q86TP1-5;Q86TP1-4;Q86TP1-3;Q86TP1-6;Q86TP1-7;Q5SZF2	PRUNE	Q86TP1	1	member	1:Q86TP1:reviewed_human	0.000847
1748	P07602;C9JIZ6;P07602-2;P07602-3;Q5BJH1	PSAP	P07602	1	member	1:P07602:reviewed_human	0.000025
1749	Q9Y617;Q9Y617-2	PSAT1	Q9Y617	1	member	1:Q9Y617:reviewed_human	0.000047
1750	P49768;P49768-2;E7ES96;P49768-6;P49768-7;P49768-3;P49768-5;G3V3Z0;G3V499;G3V2G7;P49768-4;P49810;H0YM52;G3V4P4;E5RG63;B1AP22;P49810-3;G3V2B1;G3V519;G3V4M0;E5RFW4;P49810-2	PSEN1	P49768	1	member	1:P49768:reviewed_human	0.000497
1751	Q9NZ42;K7ERS5;K7ES79	PSENEN	Q9NZ42	1	member	1:Q9NZ42:reviewed_human	0.000014
1752	P25786;P25786-2;F5GX11;B4DEV8;F5H112	PSMA1	P25786	1	member	1:P25786:reviewed_human	0.037936
1753	P25787;C9JCK5;H3BT36;H7C402	PSMA2	P25787	1	member	1:P25787:reviewed_human	0.025197
1754	G3V4X5	PSMA3	P25788	gene	member_via_gene	1:G3V4X5:unreviewed/9606; gene:PSMA3:P25788	0.000026
1755	P25788;P25788-2;H0YJ03;G3V3W4;G3V5N4	PSMA3	P25788	1	member_duplicate_entry	1:P25788:reviewed_human	0.032739
1756	H0YKT8	PSMA4	P25789	gene	member_via_gene	1:H0YKT8:unreviewed/9606; gene:PSMA4:P25789	0.000000
1757	P25789;H0YL69;H0YMZ1;H0YN18;H0YMA1;H0YMI6;H0YLC2;H0YLS6;H0YKS0;H0YMV3	PSMA4	P25789	1	member_duplicate_entry	1:P25789:reviewed_human	0.028541
1758	P25789-2	PSMA4	P25789	1	member_duplicate_entry	1:P25789:reviewed_human	0.000000
1759	P28066;P28066-2	PSMA5	P28066	1	member	1:P28066:reviewed_human	0.040374
1760	P60900;G3V5Z7;P60900-2;G3V295;P60900-3;G3V3I1;G3V3U4;H0YJC4;G3V4S5;G3V2S7	PSMA6	P60900	1	member	1:P60900:reviewed_human	0.032562
1761	O14818;O14818-4;Q8TAA3;Q8TAA3-5;Q8TAA3-2;A0A087WYS6;F5GY34	PSMA7	O14818	1	member	1:O14818:reviewed_human	0.037856
1762	O14818-2;H0Y586	PSMA7	O14818	1	member_duplicate_entry	1:O14818:reviewed_human	0.000091
1763	P20618	PSMB1	P20618	1	member	1:P20618:reviewed_human	0.027710
1764	P40306;J3QQN1;J3QL48	PSMB10	P40306	1	member	1:P40306:reviewed_human	0.000017
1765	A5LHX3	PSMB11	A5LHX3	1	member	1:A5LHX3:reviewed_human	0.000065
1766	P49721;A0A087WVV1	PSMB2	P49721	1	member	1:P49721:reviewed_human	0.024242
1767	A0A087WUL2	PSMB3	P49720	gene	member_via_gene	1:A0A087WUL2:unreviewed/9606; gene:PSMB3:P49720	0.000000
1768	P49720;A0A087WXQ8;A0A087WY10	PSMB3	P49720	1	member_duplicate_entry	1:P49720:reviewed_human	0.022675
1769	P28070	PSMB4	P28070	1	member	1:P28070:reviewed_human	0.033559
1770	P28074;P28074-3;P28074-2;H0YJM8	PSMB5	P28074	1	member	1:P28074:reviewed_human	0.055757
1771	P28072;A0A087X2I4;I3L3X7	PSMB6	P28072	1	member	1:P28072:reviewed_human	0.023994
1772	Q99436;Q5TBG5;Q99436-2	PSMB7	Q99436	1	member	1:Q99436:reviewed_human	0.014930
1773	P28062;P28062-2;X5D2R7;Q5JNW7	PSMB8;PSM8	P28062	1	member	1:P28062:reviewed_human	0.000071
1774	P62191;P62191-2;G3V4X1	PSMC1	P62191	1	member	1:P62191:reviewed_human	0.018991
1775	P35998;P35998-2;C9JLS9	PSMC2	P35998	1	member	1:P35998:reviewed_human	0.029659
1776	R4GNH3;P17980;E9PM69;E9PKD5;E9PMD8;E9PN50;E9PLG2	PSMC3	P17980	2	member_via_later_token	1:R4GNH3:unreviewed/9606; 2:P17980:reviewed_human	0.021715
1777	P43686;P43686-2;Q8N139;Q8N139-2	PSMC4	P43686	1	member	1:P43686:reviewed_human	0.037302
1778	P62195;P62195-2;J3QSA9;J3QQM1;J3KRP2;J3QLH6;J3QSE0;J3QRW1;J3QRR3;J3KTQ9;Q8NB90;Q8NB90-3;Q8NB90-2	PSMC5	P62195	1	member	1:P62195:reviewed_human	0.025146
1779	P62333;A0A087X2I1;H0YJC0;H0YJS8;H0YJX2;H0YJE9;H0YJT1;H0YJY8;H0YJD2	PSMC6	P62333	1	member	1:P62333:reviewed_human	0.015933
1780	Q99460;A0A087WW66;Q99460-2;C9J9M4;H7C378;H7BZR6;F8WCE3	PSMD1	Q99460	1	member	1:Q99460:reviewed_human	0.017904
1781	O75832;B1AJY5;B1AJY7;O75832-2;B1AJY6	PSMD10	O75832	1	member	1:O75832:reviewed_human	0.006448
1782	O00231;O00231-2;J3QRY4;J3QS13;J3KSW3	PSMD11	O00231	1	member	1:O00231:reviewed_human	0.016676
1783	O00232;O00232-2;J3KTJ5;J3KSK1	PSMD12	O00232	1	member	1:O00232:reviewed_human	0.011935
1784	Q9UNM6;Q9UNM6-2;A0A087WUL9;J3KNQ3;E9PL38;H0YD73;E9PQG3;E9PPD2;F8W8J6	PSMD13	Q9UNM6	1	member	1:Q9UNM6:reviewed_human	0.020380
1785	O00487;C9JW37	PSMD14	O00487	1	member	1:O00487:reviewed_human	0.010426
1786	C9JPC0;F8WBS8	PSMD2	Q13200	gene	member_via_gene	1:C9JPC0:unreviewed/9606; 2:F8WBS8:unreviewed/9606; gene:PSMD2:Q13200	0.000048
